word,count,magnitude,frequency,frequency_rank,magnitude_rank
流行,732,9.583018034956668,2.250685675080562e-05,2926.5,26810.0
材料,732,9.89638398318103,2.250685675080562e-05,2926.5,18668.0
揭晓,732,10.00078340418235,2.250685675080562e-05,2926.5,14864.0
不安,731,9.36256564910437,2.2476109678741678e-05,2930.0,28615.0
昏迷,731,10.170506906609507,2.2476109678741678e-05,2930.0,9697.0
搜,731,14.863306058798047,2.2476109678741678e-05,2930.0,3749.0
午夜,730,9.688995621194506,2.2445362606677736e-05,2932.5,24881.0
相关,730,9.70842573644934,2.2445362606677736e-05,2932.5,24435.0
身材,729,9.964268819901937,2.2414615534613794e-05,2934.0,16203.0
讽刺,728,9.928732878966178,2.2383868462549853e-05,2935.0,17510.0
齐,727,14.49288857904595,2.2353121390485907e-05,2938.0,4794.0
凌晨,727,9.639911638863095,2.2353121390485907e-05,2938.0,25859.0
校,727,14.657623674452827,2.2353121390485907e-05,2938.0,4430.0
侮辱,727,10.214967502237704,2.2353121390485907e-05,2938.0,8775.0
海岸,727,9.75579263227961,2.2353121390485907e-05,2938.0,23245.0
直觉,726,10.316927672182237,2.2322374318421966e-05,2941.0,7204.0
兹,725,14.640899099617716,2.2291627246358024e-05,2942.5,4474.0
作出,725,9.052385184740778,2.2291627246358024e-05,2942.5,29139.0
古,723,14.012561862024148,2.223013310223014e-05,2944.0,5156.0
保罗,722,9.74478324995264,2.21993860301662e-05,2946.0,23526.0
废物,722,10.129284359259495,2.21993860301662e-05,2946.0,10752.0
暴露,722,9.817373079416962,2.21993860301662e-05,2946.0,21310.0
绅士,721,9.787003169285661,2.2168638958102257e-05,2948.5,22296.0
虫子,721,9.807553044956457,2.2168638958102257e-05,2948.5,21646.0
台词,720,10.066328797034132,2.2137891886038315e-05,2950.0,12604.0
地盘,719,9.747305228444144,2.2107144813974374e-05,2953.0,23452.0
公民,719,9.55021346555471,2.2107144813974374e-05,2953.0,27232.0
抓紧,719,10.096917358576402,2.2107144813974374e-05,2953.0,11695.0
看起来,719,7.601590477226128,2.2107144813974374e-05,2953.0,29912.0
鸡蛋,719,10.167803557710378,2.2107144813974374e-05,2953.0,9759.0
残忍,718,10.111561490988032,2.207639774191043e-05,2956.0,11239.0
播,717,14.77696270431518,2.2045650669846487e-05,2957.5,4066.0
造型,717,9.659976272572264,2.2045650669846487e-05,2957.5,25482.0
对话,716,9.798331763688699,2.2014903597782545e-05,2960.0,21943.0
圆,716,15.12580527246733,2.2014903597782545e-05,2960.0,2609.0
不论,716,9.842306422947798,2.2014903597782545e-05,2960.0,20499.0
镇上,715,9.77196541729998,2.1984156525718603e-05,2962.0,22762.0
我家,714,9.694006650926354,2.195340945365466e-05,2964.5,24778.0
小姑娘,714,7.301754666735599,2.195340945365466e-05,2964.5,30733.0
沉默,714,9.98766384864828,2.195340945365466e-05,2964.5,15308.0
详细,714,10.651731749833019,2.195340945365466e-05,2964.5,5524.0
严肃,713,10.074569374211848,2.192266238159072e-05,2969.0,12331.0
嫌疑犯,713,7.498023778160314,2.192266238159072e-05,2969.0,30174.0
钻,713,14.932399912788163,2.192266238159072e-05,2969.0,3438.0
迹象,713,9.706632010097652,2.192266238159072e-05,2969.0,24469.0
神圣,713,9.989875671379588,2.192266238159072e-05,2969.0,15246.0
空中,712,9.224860034328534,2.1891915309526778e-05,2973.5,28959.0
度假,712,10.005895345856722,2.1891915309526778e-05,2973.5,14673.0
整整,712,9.543577599324935,2.1891915309526778e-05,2973.5,27320.0
航空,712,9.78574912003777,2.1891915309526778e-05,2973.5,22340.0
开火,711,9.992795992721199,2.1861168237462836e-05,2976.5,15149.0
仓库,711,9.899600983823655,2.1861168237462836e-05,2976.5,18548.0
吉他,710,9.845961624422117,2.1830421165398895e-05,2978.5,20362.0
码头,710,9.980753618139596,2.1830421165398895e-05,2978.5,15555.0
庭,709,14.681507319348169,2.179967409333495e-05,2981.5,4360.0
顺,709,14.872804688584171,2.179967409333495e-05,2981.5,3712.0
散,709,14.969849722751228,2.179967409333495e-05,2981.5,3281.0
随着,709,9.70052038849685,2.179967409333495e-05,2981.5,24600.0
放到,708,9.367127135430927,2.1768927021271008e-05,2984.5,28599.0
巧合,708,9.645490571665272,2.1768927021271008e-05,2984.5,25764.0
山姆,707,9.72651141125502,2.1738179949207066e-05,2986.0,23999.0
怀,706,14.747830005435645,2.1707432877143124e-05,2988.5,4153.0
配合,706,9.501254825131332,2.1707432877143124e-05,2988.5,27771.0
称呼,706,9.841245711828366,2.1707432877143124e-05,2988.5,20532.0
女子,706,9.406669633582734,2.1707432877143124e-05,2988.5,28428.0
具有,705,9.368993061696772,2.1676685805079183e-05,2992.0,28593.0
刚好,705,9.878721665055735,2.1676685805079183e-05,2992.0,19283.0
本人,705,9.15433198153235,2.1676685805079183e-05,2992.0,29050.0
补偿,704,10.129596582563895,2.164593873301524e-05,2995.5,10742.0
忏悔,704,10.292421907869373,2.164593873301524e-05,2995.5,7488.0
跟着,704,9.65705336937921,2.164593873301524e-05,2995.5,25549.0
第六,704,9.387966707343413,2.164593873301524e-05,2995.5,28511.0
喜,703,14.362855798223297,2.16151916609513e-05,2998.0,4963.0
休,702,14.603189331332798,2.1584444588887358e-05,3001.0,4571.0
犹太,702,10.05223726571571,2.1584444588887358e-05,3001.0,13049.0
逗,702,15.426243886843736,2.1584444588887358e-05,3001.0,1565.0
标志,702,9.60833773392284,2.1584444588887358e-05,3001.0,26407.0
现,702,14.448683221924707,2.1584444588887358e-05,3001.0,4848.0
患,701,14.866750752919668,2.1553697516823416e-05,3005.5,3737.0
蜘蛛,701,9.718676763133583,2.1553697516823416e-05,3005.5,24189.0
狗屁,701,9.756595477006998,2.1553697516823416e-05,3005.5,23217.0
汉堡,701,9.686309653276197,2.1553697516823416e-05,3005.5,24947.0
着急,700,10.011129661700824,2.152295044475947e-05,3009.0,14461.0
冲动,700,9.930851055849264,2.152295044475947e-05,3009.0,17419.0
带子,700,9.49785656133413,2.152295044475947e-05,3009.0,27810.0
演奏,699,9.627948545728312,2.149220337269553e-05,3011.5,26085.0
亲眼,699,10.109331654531845,2.149220337269553e-05,3011.5,11314.0
善,698,14.511304764280645,2.1461456300631587e-05,3013.5,4764.0
富有,698,9.411005825997274,2.1461456300631587e-05,3013.5,28410.0
幻觉,697,10.153222924209816,2.1430709228567646e-05,3017.0,10075.0
封面,697,9.791068949306286,2.1430709228567646e-05,3017.0,22168.0
赚钱,697,10.237637755750292,2.1430709228567646e-05,3017.0,8346.0
缠,697,15.409176217039217,2.1430709228567646e-05,3017.0,1617.0
羊,697,14.748202856513535,2.1430709228567646e-05,3017.0,4152.0
周六,696,9.809187323048988,2.1399962156503704e-05,3020.5,21584.0
偷偷,696,9.931667531316057,2.1399962156503704e-05,3020.5,17381.0
对抗,695,9.723796690589621,2.1369215084439762e-05,3023.0,24079.0
城堡,695,9.581683379829846,2.1369215084439762e-05,3023.0,26831.0
蛮,695,15.103219052943505,2.1369215084439762e-05,3023.0,2693.0
降落,694,9.725516313789926,2.133846801237582e-05,3025.5,24033.0
巧,694,14.839089254712501,2.133846801237582e-05,3025.5,3835.0
平常,693,9.483929266500311,2.130772094031188e-05,3029.0,27918.0
摇,693,14.921890266720432,2.130772094031188e-05,3029.0,3485.0
按摩,693,10.104130664842453,2.130772094031188e-05,3029.0,11482.0
本身,693,9.33047382713327,2.130772094031188e-05,3029.0,28728.0
疑犯,693,9.999982260756262,2.130772094031188e-05,3029.0,14877.0
奴隶,692,10.17490993487343,2.1276973868247937e-05,3033.0,9598.0
熬,692,15.172317733350544,2.1276973868247937e-05,3033.0,2406.0
赶上,692,9.726134634527458,2.1276973868247937e-05,3033.0,24014.0
枪击,691,10.139020204970743,2.1246226796183992e-05,3036.0,10460.0
功夫,691,9.685276969639263,2.1246226796183992e-05,3036.0,24973.0
乡村,691,9.868457889455687,2.1246226796183992e-05,3036.0,19640.0
完整,690,9.803349411008053,2.121547972412005e-05,3039.0,21784.0
苏格兰,690,7.721946089687329,2.121547972412005e-05,3039.0,29687.0
在意,690,9.48769303531796,2.121547972412005e-05,3039.0,27886.0
嘴巴,689,10.013241922520152,2.118473265205611e-05,3041.5,14385.0
老大,689,9.372515818785017,2.118473265205611e-05,3041.5,28577.0
大道,688,9.895843046539744,2.1153985579992167e-05,3044.0,18685.0
拜访,688,9.906916412557129,2.1153985579992167e-05,3044.0,18292.0
相互,688,9.750581180579776,2.1153985579992167e-05,3044.0,23377.0
样本,687,9.997068642435927,2.1123238507928225e-05,3046.5,14982.0
决不,687,10.06637326945763,2.1123238507928225e-05,3046.5,12603.0
肩膀,686,10.23409123362061,2.1092491435864283e-05,3049.5,8401.0
宣传,686,10.115979959929097,2.1092491435864283e-05,3049.5,11112.0
严格,686,10.770325446650293,2.1092491435864283e-05,3049.5,5406.0
奖励,686,10.124636975929699,2.1092491435864283e-05,3049.5,10873.0
悲剧,685,9.946740029525511,2.106174436380034e-05,3053.0,16839.0
买卖,685,10.068521213403931,2.106174436380034e-05,3053.0,12532.0
交谈,685,9.908037999912164,2.106174436380034e-05,3053.0,18228.0
引擎,683,9.94717771079277,2.1000250219672458e-05,3056.0,16823.0
遇,683,14.735343914880255,2.1000250219672458e-05,3056.0,4188.0
膝盖,683,10.12799866392829,2.1000250219672458e-05,3056.0,10785.0
印第安,682,7.935892590163108,2.0969503147608513e-05,3060.0,29413.0
谈判,682,10.031338398679056,2.0969503147608513e-05,3060.0,13754.0
股,682,14.963850598126047,2.0969503147608513e-05,3060.0,3302.0
形,682,15.064570254526384,2.0969503147608513e-05,3060.0,2861.0
瘦,682,15.087576837756675,2.0969503147608513e-05,3060.0,2764.0
医学,681,10.02876421641395,2.093875607554457e-05,3065.0,13838.0
以下,681,9.31070523315038,2.093875607554457e-05,3065.0,28784.0
日记,681,9.815581590647714,2.093875607554457e-05,3065.0,21366.0
蕾,681,14.816406065137489,2.093875607554457e-05,3065.0,3918.0
隔壁,681,9.66322350813705,2.093875607554457e-05,3065.0,25417.0
商业,680,9.830664015593284,2.090800900348063e-05,3069.0,20888.0
食品,680,9.847830268252064,2.090800900348063e-05,3069.0,20319.0
自私,680,9.881454474379174,2.090800900348063e-05,3069.0,19187.0
解开,679,9.883593438128765,2.0877261931416688e-05,3073.0,19106.0
下手,679,9.521971992647186,2.0877261931416688e-05,3073.0,27566.0
乖乖,679,9.725790414855956,2.0877261931416688e-05,3073.0,24023.0
提高,679,9.565219230041029,2.0877261931416688e-05,3073.0,27067.0
宰,679,14.973992230074208,2.0877261931416688e-05,3073.0,3265.0
贼,677,15.155977642846132,2.0815767787288804e-05,3077.0,2480.0
沙漠,677,9.641963211745413,2.0815767787288804e-05,3077.0,25823.0
档,677,15.028376880218648,2.0815767787288804e-05,3077.0,3008.0
亿,676,15.062932366909553,2.0785020715224863e-05,3080.0,2870.0
手套,676,10.22259443562604,2.0785020715224863e-05,3080.0,8604.0
偶尔,676,9.853673533385507,2.0785020715224863e-05,3080.0,20137.0
种族,675,10.146643603894793,2.075427364316092e-05,3084.5,10255.0
必,675,14.630515655890807,2.075427364316092e-05,3084.5,4500.0
色情,675,10.060512956657522,2.075427364316092e-05,3084.5,12812.0
宫,675,14.44763052716005,2.075427364316092e-05,3084.5,4852.0
面临,675,9.898641503114169,2.075427364316092e-05,3084.5,18587.0
等于,675,9.757863927424422,2.075427364316092e-05,3084.5,23177.0
当心,674,9.595389131226533,2.0723526571096976e-05,3088.5,26609.0
入侵,674,9.735982367108187,2.0723526571096976e-05,3088.5,23765.0
经营,673,9.73840418238335,2.0692779499033034e-05,3091.5,23690.0
出席,673,9.437150544393226,2.0692779499033034e-05,3091.5,28234.0
量,673,14.658166306432994,2.0692779499033034e-05,3091.5,4427.0
课程,673,10.179990404572386,2.0692779499033034e-05,3091.5,9489.0
字母,672,10.328688736578982,2.0662032426969092e-05,3095.5,7063.0
家长,672,9.974520686246239,2.0662032426969092e-05,3095.5,15807.0
萝,672,15.526768050773684,2.0662032426969092e-05,3095.5,1232.0
舌头,672,10.188293805512645,2.0662032426969092e-05,3095.5,9319.0
消灭,671,9.939400340765015,2.063128535490515e-05,3098.5,17097.0
胖子,671,9.544772129179302,2.063128535490515e-05,3098.5,27299.0
仔,670,15.033968812597609,2.060053828284121e-05,3102.5,2988.0
项链,670,10.347106531778001,2.060053828284121e-05,3102.5,6862.0
实际,670,9.713421995027197,2.060053828284121e-05,3102.5,24314.0
缝,670,15.376952128000191,2.060053828284121e-05,3102.5,1729.0
乐趣,670,10.086778432603394,2.060053828284121e-05,3102.5,11969.0
得知,670,9.584766541728357,2.060053828284121e-05,3102.5,26783.0
虐待,669,10.24006473107826,2.0569791210777267e-05,3109.0,8292.0
舔,669,15.259815346854474,2.0569791210777267e-05,3109.0,2100.0
幕,669,14.544200422513544,2.0569791210777267e-05,3109.0,4699.0
面具,669,9.7396964542772,2.0569791210777267e-05,3109.0,23659.0
快速,669,10.10077605374747,2.0569791210777267e-05,3109.0,11580.0
预约,669,10.161586335187687,2.0569791210777267e-05,3109.0,9896.0
比利,669,9.74621895503676,2.0569791210777267e-05,3109.0,23486.0
起飞,668,9.728959888313911,2.0539044138713325e-05,3113.0,23942.0
友好,667,9.85041220597027,2.0508297066649384e-05,3114.5,20248.0
薪水,667,9.973159384042887,2.0508297066649384e-05,3114.5,15848.0
相反,666,9.585073938675984,2.0477549994585442e-05,3116.0,26777.0
惊,665,14.949229328165407,2.0446802922521497e-05,3117.5,3367.0
没用,665,9.735755797506902,2.0446802922521497e-05,3117.5,23768.0
波士顿,664,7.5789010434097746,2.0416055850457555e-05,3119.0,29968.0
劝,663,15.035820000378571,2.0385308778393613e-05,3124.0,2982.0
资金,663,10.126101793944851,2.0385308778393613e-05,3124.0,10837.0
室友,663,9.909363502244679,2.0385308778393613e-05,3124.0,18182.0
做好,663,9.674933196522389,2.0385308778393613e-05,3124.0,25186.0
明晚,663,9.534008167543467,2.0385308778393613e-05,3124.0,27438.0
原则,663,9.813011307595072,2.0385308778393613e-05,3124.0,21448.0
妹,663,14.82993206228512,2.0385308778393613e-05,3124.0,3862.0
理智,663,9.819312372478025,2.0385308778393613e-05,3124.0,21260.0
哪怕,663,9.78504003631014,2.0385308778393613e-05,3124.0,22366.0
封锁,662,9.995485314441922,2.035456170632967e-05,3130.5,15049.0
夹,662,15.20901060945538,2.035456170632967e-05,3130.5,2277.0
诉讼,662,10.047909136505194,2.035456170632967e-05,3130.5,13194.0
吞,662,14.82549334773174,2.035456170632967e-05,3130.5,3882.0
高度,661,9.81285994551744,2.032381463426573e-05,3135.0,21454.0
纪录,661,10.069913996697618,2.032381463426573e-05,3135.0,12486.0
玉米,661,10.096448026958294,2.032381463426573e-05,3135.0,11711.0
基因,661,9.903675921336708,2.032381463426573e-05,3135.0,18407.0
上司,661,10.010915999013932,2.032381463426573e-05,3135.0,14472.0
宠物,660,9.936100650390054,2.0293067562201788e-05,3139.5,17223.0
灰,660,15.026406677340463,2.0293067562201788e-05,3139.5,3024.0
晚会,660,10.138973977454643,2.0293067562201788e-05,3139.5,10464.0
瞒,660,15.541939741213287,2.0293067562201788e-05,3139.5,1178.0
广场,659,9.91891905114308,2.0262320490137847e-05,3142.0,17840.0
职位,658,9.89813971445289,2.0231573418073905e-05,3144.0,18604.0
称为,658,9.374533173305425,2.0231573418073905e-05,3144.0,28567.0
黄色,658,9.859732979537034,2.0231573418073905e-05,3144.0,19940.0
可恶,657,9.870899920822279,2.0200826346009963e-05,3147.5,19559.0
星星,657,9.747152836997984,2.0200826346009963e-05,3147.5,23454.0
踏,657,14.978146424508909,2.0200826346009963e-05,3147.5,3244.0
一百,657,9.499176541216489,2.0200826346009963e-05,3147.5,27790.0
扎,656,14.442742457111661,2.0170079273946018e-05,3153.0,4860.0
制,656,14.108180937402878,2.0170079273946018e-05,3153.0,5117.0
确切,656,10.257762928048388,2.0170079273946018e-05,3153.0,8013.0
族,656,14.722060077455208,2.0170079273946018e-05,3153.0,4241.0
支援,656,9.69218227794715,2.0170079273946018e-05,3153.0,24818.0
限制,656,9.529821226080363,2.0170079273946018e-05,3153.0,27476.0
找回,656,9.79246707627823,2.0170079273946018e-05,3153.0,22130.0
之下,655,9.044334385146952,2.0139332201882076e-05,3157.5,29149.0
肮脏,655,10.275974320531112,2.0139332201882076e-05,3157.5,7713.0
大夫,654,9.977765500990595,2.0108585129818135e-05,3160.5,15677.0
澡,654,15.538407148508579,2.0108585129818135e-05,3160.5,1189.0
无数,654,10.139113901115108,2.0108585129818135e-05,3160.5,10456.0
排练,654,10.131752726331305,2.0108585129818135e-05,3160.5,10668.0
评论,653,9.95818048633648,2.0077838057754193e-05,3164.5,16413.0
与众不同,653,6.132677039677659,2.0077838057754193e-05,3164.5,32045.0
烫,653,15.449503191355307,2.0077838057754193e-05,3164.5,1476.0
善良,653,9.995609298822382,2.0077838057754193e-05,3164.5,15042.0
可悲,652,9.789285546705011,2.004709098569025e-05,3168.5,22226.0
不准,652,9.559912460169835,2.004709098569025e-05,3168.5,27143.0
基金,652,9.863363492780723,2.004709098569025e-05,3168.5,19811.0
球队,652,10.211264671586255,2.004709098569025e-05,3168.5,8846.0
友谊,651,9.997006274756778,2.001634391362631e-05,3171.5,14984.0
侧,651,14.887948390739806,2.001634391362631e-05,3171.5,3645.0
餐,650,14.86014204866147,1.9985596841562368e-05,3173.5,3759.0
出门,650,9.825284907226816,1.9985596841562368e-05,3173.5,21047.0
王八,649,9.480074168293061,1.9954849769498426e-05,3175.0,27951.0
大会,648,9.41133044838779,1.9924102697434484e-05,3178.0,28407.0
位子,648,9.234303440578424,1.9924102697434484e-05,3178.0,28937.0
不会,648,9.498051539937261,1.9924102697434484e-05,3178.0,27805.0
投降,648,9.87293686992094,1.9924102697434484e-05,3178.0,19489.0
表面,648,9.704193272527537,1.9924102697434484e-05,3178.0,24522.0
击中,647,9.897661446140452,1.989335562537054e-05,3183.5,18617.0
欢呼,647,9.943246630211181,1.989335562537054e-05,3183.5,16954.0
足,647,14.417449404192755,1.989335562537054e-05,3183.5,4897.0
主席,647,9.487006196225241,1.989335562537054e-05,3183.5,27891.0
准确,647,10.243002130280841,1.989335562537054e-05,3183.5,8247.0
智慧,647,9.893654407658907,1.989335562537054e-05,3183.5,18765.0
灵感,645,9.818906621904238,1.9831861481242656e-05,3190.0,21268.0
漫画,645,9.713758501535294,1.9831861481242656e-05,3190.0,24305.0
莎拉,645,9.874412868266559,1.9831861481242656e-05,3190.0,19441.0
性爱,645,9.873161410543357,1.9831861481242656e-05,3190.0,19482.0
易,645,14.410115249071199,1.9831861481242656e-05,3190.0,4907.0
饭店,645,9.870224236465654,1.9831861481242656e-05,3190.0,19579.0
主动,645,9.696294562314971,1.9831861481242656e-05,3190.0,24714.0
平时,644,9.807514105979031,1.9801114409178714e-05,3194.0,21650.0
钉,643,15.135128448897536,1.9770367337114772e-05,3195.0,2572.0
对面,642,9.723631457954035,1.973962026505083e-05,3198.0,24083.0
囚犯,642,9.910677102479946,1.973962026505083e-05,3198.0,18140.0
骗人,642,9.853387263175781,1.973962026505083e-05,3198.0,20148.0
且,642,14.23328060583897,1.973962026505083e-05,3198.0,5049.0
联合,642,9.545352803934477,1.973962026505083e-05,3198.0,27289.0
异,641,14.912484828498075,1.970887319298689e-05,3202.5,3525.0
角落,641,9.610262367519281,1.970887319298689e-05,3202.5,26382.0
漏,641,14.919080577085033,1.970887319298689e-05,3202.5,3497.0
预言,641,10.055995534592775,1.970887319298689e-05,3202.5,12942.0
大师,640,9.525062899156215,1.9678126120922947e-05,3206.5,27533.0
气氛,640,9.88481527798828,1.9678126120922947e-05,3206.5,19071.0
批准,640,9.864823927175138,1.9678126120922947e-05,3206.5,19754.0
静,640,14.740902724569565,1.9678126120922947e-05,3206.5,4167.0
脾气,639,10.142372340672386,1.9647379048859005e-05,3212.5,10367.0
碎片,639,9.961576946533912,1.9647379048859005e-05,3212.5,16287.0
无罪,639,10.314232721902203,1.9647379048859005e-05,3212.5,7227.0
逃脱,639,9.811077515760946,1.9647379048859005e-05,3212.5,21516.0
价格,639,9.962193566229441,1.9647379048859005e-05,3212.5,16271.0
策略,639,9.605689979491371,1.9647379048859005e-05,3212.5,26441.0
老头,639,9.870848057849722,1.9647379048859005e-05,3212.5,19562.0
嘻,639,15.56855252567402,1.9647379048859005e-05,3212.5,1099.0
可靠,638,10.128769486588691,1.961663197679506e-05,3220.0,10765.0
领先,638,10.135161434383544,1.961663197679506e-05,3220.0,10567.0
装备,638,10.05952508669455,1.961663197679506e-05,3220.0,12849.0
体验,638,9.910728229664453,1.961663197679506e-05,3220.0,18138.0
妳,638,15.124939680956425,1.961663197679506e-05,3220.0,2611.0
素,638,14.43361699634436,1.961663197679506e-05,3220.0,4875.0
坏蛋,638,9.901212776948249,1.961663197679506e-05,3220.0,18501.0
中午,637,9.26542261206648,1.958588490473112e-05,3225.5,28881.0
录音,637,9.97415956538115,1.958588490473112e-05,3225.5,15812.0
照看,637,9.895554593591894,1.958588490473112e-05,3225.5,18696.0
阿门,637,9.99807903841741,1.958588490473112e-05,3225.5,14944.0
货车,636,10.204860003374465,1.9555137832667177e-05,3228.5,8968.0
得分,636,10.017207226416254,1.9555137832667177e-05,3228.5,14249.0
编辑,635,10.278157665373746,1.9524390760603235e-05,3234.5,7691.0
忘掉,635,9.93433783275423,1.9524390760603235e-05,3234.5,17303.0
性格,635,9.62295641580227,1.9524390760603235e-05,3234.5,26172.0
流氓,635,9.864367321917978,1.9524390760603235e-05,3234.5,19770.0
优势,635,9.920766546264398,1.9524390760603235e-05,3234.5,17781.0
声明,635,9.705542999073817,1.9524390760603235e-05,3234.5,24491.0
馅饼,635,10.14663752729064,1.9524390760603235e-05,3234.5,10257.0
行事,635,9.548795689596412,1.9524390760603235e-05,3234.5,27242.0
临时,635,9.62047772387536,1.9524390760603235e-05,3234.5,26203.0
黄金,635,9.730022906471078,1.9524390760603235e-05,3234.5,23909.0
明年,634,9.258798525284332,1.9493643688539293e-05,3241.0,28897.0
懂得,634,9.835889696822118,1.9493643688539293e-05,3241.0,20703.0
排除,634,9.609318718192794,1.9493643688539293e-05,3241.0,26394.0
欲,633,14.468819596463794,1.946289661647535e-05,3244.0,4819.0
小孩子,633,7.151961650882206,1.946289661647535e-05,3244.0,31106.0
温柔,633,10.107440935108102,1.946289661647535e-05,3244.0,11381.0
夫妻,632,9.705324077488585,1.943214954441141e-05,3246.5,24494.0
成交,632,10.21123030604562,1.943214954441141e-05,3246.5,8848.0
耳,631,14.615094298645404,1.9401402472347468e-05,3249.5,4531.0
皇后,631,9.849545843411452,1.9401402472347468e-05,3249.5,20273.0
鼓励,631,10.099902903353598,1.9401402472347468e-05,3249.5,11603.0
签字,631,9.960207598235458,1.9401402472347468e-05,3249.5,16333.0
金钱,630,9.911392092946109,1.9370655400283526e-05,3254.5,18117.0
尽可能,630,7.427649152917549,1.9370655400283526e-05,3254.5,30362.0
读书,630,9.85117585537197,1.9370655400283526e-05,3254.5,20229.0
成就,630,9.357028891466925,1.9370655400283526e-05,3254.5,28645.0
教会,630,9.940498922083137,1.9370655400283526e-05,3254.5,17049.0
老人,630,9.568268848477736,1.9370655400283526e-05,3254.5,27024.0
率,629,14.770164031695835,1.933990832821958e-05,3260.5,4083.0
消防,629,10.000506182095425,1.933990832821958e-05,3260.5,14868.0
方案,629,9.60442555345176,1.933990832821958e-05,3260.5,26456.0
形容,629,9.566125197436385,1.933990832821958e-05,3260.5,27053.0
警卫,629,10.154905698041192,1.933990832821958e-05,3260.5,10047.0
矮,629,15.396483978925298,1.933990832821958e-05,3260.5,1656.0
树林,628,9.93886239192217,1.930916125615564e-05,3266.5,17128.0
吼,628,15.12178279882944,1.930916125615564e-05,3266.5,2621.0
一无所知,628,5.957770121339953,1.930916125615564e-05,3266.5,32319.0
设,628,14.579104937411064,1.930916125615564e-05,3266.5,4622.0
利益,628,9.78284600948544,1.930916125615564e-05,3266.5,22430.0
寻求,628,9.602019831788695,1.930916125615564e-05,3266.5,26499.0
古巴,627,9.67699590299123,1.9278414184091698e-05,3270.5,25137.0
收回,627,9.722910754181399,1.9278414184091698e-05,3270.5,24096.0
发动,626,9.811158093506021,1.9247667112027756e-05,3273.0,21513.0
怪异,626,10.272178643777314,1.9247667112027756e-05,3273.0,7770.0
心跳,626,10.07660964295091,1.9247667112027756e-05,3273.0,12261.0
集团,625,9.78944764044394,1.9216920039963814e-05,3277.5,22224.0
地铁,625,10.13914454010897,1.9216920039963814e-05,3277.5,10453.0
询问,625,10.06084586624121,1.9216920039963814e-05,3277.5,12796.0
道路,625,9.788820340003653,1.9216920039963814e-05,3277.5,22239.0
军事,625,9.55395705264414,1.9216920039963814e-05,3277.5,27191.0
捐,625,15.072564181878134,1.9216920039963814e-05,3277.5,2828.0
协助,624,9.898534253063017,1.9186172967899873e-05,3282.0,18591.0
及时,624,9.757605247019757,1.9186172967899873e-05,3282.0,23183.0
超人,624,9.629842405473916,1.9186172967899873e-05,3282.0,26056.0
销售,623,9.878473673167338,1.915542589583593e-05,3287.5,19296.0
迷路,623,9.78438653957772,1.915542589583593e-05,3287.5,22380.0
体育,623,10.021228956756152,1.915542589583593e-05,3287.5,14117.0
结论,623,10.142002297283767,1.915542589583593e-05,3287.5,10380.0
平衡,623,9.89140536029724,1.915542589583593e-05,3287.5,18833.0
鲨鱼,623,10.124229559338572,1.915542589583593e-05,3287.5,10884.0
接吻,623,10.123763017030978,1.915542589583593e-05,3287.5,10898.0
乘客,623,9.828096384843008,1.915542589583593e-05,3287.5,20956.0
精,622,14.771797383703317,1.912467882377199e-05,3294.0,4077.0
隔,622,14.502452517877728,1.912467882377199e-05,3294.0,4777.0
通道,622,9.587177610705014,1.912467882377199e-05,3294.0,26751.0
价钱,622,10.171985356687602,1.912467882377199e-05,3294.0,9659.0
人群,622,9.535898716408015,1.912467882377199e-05,3294.0,27413.0
动力,621,9.726872879073554,1.9093931751708047e-05,3297.5,23988.0
西蒙,621,9.690711265178132,1.9093931751708047e-05,3297.5,24848.0
阴谋,620,9.933049496736531,1.9063184679644102e-05,3300.0,17339.0
良好,620,9.871870083113265,1.9063184679644102e-05,3300.0,19518.0
尺,620,15.059227184396477,1.9063184679644102e-05,3300.0,2882.0
性命,619,9.827484249756697,1.903243760758016e-05,3303.0,20974.0
桌,619,15.047630415167653,1.903243760758016e-05,3303.0,2932.0
为此,619,9.222911285235892,1.903243760758016e-05,3303.0,28961.0
二十,618,9.625058091925299,1.900169053551622e-05,3305.0,26132.0
手枪,617,10.157488344235604,1.8970943463452277e-05,3307.0,9986.0
工人,617,9.4344964287434,1.8970943463452277e-05,3307.0,28249.0
自愿,617,9.897566920736212,1.8970943463452277e-05,3307.0,18623.0
孤单,616,10.054169381871944,1.8940196391388335e-05,3310.5,12999.0
棵,616,15.680289190010726,1.8940196391388335e-05,3310.5,804.0
协会,616,10.36839899916038,1.8940196391388335e-05,3310.5,6660.0
啰,616,15.457232548451609,1.8940196391388335e-05,3310.5,1453.0
喉咙,615,10.349465595721876,1.8909449319324394e-05,3313.0,6836.0
足球,613,10.11204463537372,1.884795517519651e-05,3317.0,11221.0
目击,613,10.040987612789436,1.884795517519651e-05,3317.0,13430.0
爆发,613,9.781657816211075,1.884795517519651e-05,3317.0,22458.0
祝福,613,9.9760303263553,1.884795517519651e-05,3317.0,15742.0
清白,613,9.75197616000476,1.884795517519651e-05,3317.0,23347.0
争,613,14.721334522442952,1.884795517519651e-05,3317.0,4245.0
措施,613,9.790956332446802,1.884795517519651e-05,3317.0,22170.0
困扰,611,10.270371886893606,1.8786461031068623e-05,3321.5,7799.0
陷害,611,10.19475445576232,1.8786461031068623e-05,3321.5,9188.0
进一步,610,7.1262374688325885,1.8755713959004682e-05,3325.0,31148.0
